Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,-9999
218,Donald Payne,JAX,25,MLB,9,5,0,0,0,0,1,0,0,1,0,0,1,61,36,25,3,1,,PaynDo00
219,Troy Reeder,LAR,25,LB,16,8,,,0,,,2,,,,,0,58,36,22,0,0,,ReedTr01
220,Andrew Sendejo,2TM,32,DB,15,3,3,36,0,21,4,,,,,0,1,45,36,9,2,2,,SendAn00
221,Darius Slay*,DET,28,LCB,14,14,2,19,0,19,13,0,0,1,38,0,0,46,36,10,0,0,,SlayDa00
222,Preston Smith,GNB,27,LOLB,16,16,1,5,0,5,4,1,0,0,0,0,12,56,36,20,11,23,,SmitPr00
223,Eric Wilson,MIN,25,LLB,16,6,,,0,,,0,0,1,0,0,3,62,36,26,6,5,,WilsEr00
224,Jahleel Addae,HOU,29,DB,16,3,2,5,0,4,3,,,,,0,0,45,35,10,0,0,,AddaJa00
225,Lorenzo Alexander,BUF,36,RLB,16,7,0,0,0,0,9,1,0,0,0,0,2,55,35,20,4,9,,AlexLo99
226,Brandon Graham,PHI,31,RDE,16,16,,,0,,,1,0,2,4,0,8.5,50,35,15,15,17,,GrahBr99
227,Lawrence Guy,NWE,29,LDE,16,16,1,5,0,5,1,0,0,2,0,0,3,61,35,26,5,5,,GuyxLa00
228,Javon Hargrave,PIT,26,NT,16,13,,,0,,,1,0,0,0,0,4,60,35,25,7,6,,HargJa00
229,Anthony Harris,MIN,28,FS,14,14,6,42,1,20,11,0,0,1,0,0,0,60,35,25,1,1,,HarrAn01
230,Raekwon McMillan,MIA,24,LILB,13,12,0,0,0,0,1,,,,,,0,72,35,37,3,2,,McMiRa02
231,Ben Niemann,KAN,24,LB,16,1,0,0,0,0,1,0,0,1,0,0,0,56,35,21,1,1,,NiemBe00
232,Larry Ogunjobi,CLE,25,LDT,15,15,0,0,0,0,1,,,,,0,5.5,50,35,15,10,13,,OgunLa00
233,Bradley Roby,HOU,27,RCB,10,10,2,49,1,27,8,1,0,0,0,0,1,38,35,3,2,1,,RobyBr00
234,T.J. Watt*+,PIT,25,LOLB,16,16,2,7,0,7,8,8,0,4,0,0,14.5,55,35,20,14,36,,WattT.00
235,K'Waun Williams,SFO,28,DB,15,8,2,53,0,49,2,4,0,0,0,0,1,51,35,16,2,4,,WillKW00
236,Michael Brockers,LAR,29,LDE,16,16,0,0,0,0,1,,,,,0,3,63,34,29,3,9,,BrocMi00
237,DeForest Buckner,SFO,25,RDT,16,16,0,0,0,0,2,2,0,4,12,1,7.5,62,34,28,9,14,,BuckDe00
238,Ronald Darby,PHI,25,RCB,11,11,2,29,0,16,11,,,,,0,0,37,34,3,1,0,,DarbRo00
239,Kendall Fuller,KAN,24,DB,11,4,0,0,0,0,2,,,,,0,1,49,34,15,3,1,,FullKe00
240,Rayshawn Jenkins,LAC,25,SS,16,16,3,10,0,8,4,,,,,0,0,54,34,20,2,0,,JenkRa00
241,Lonnie Johnson Jr.,HOU,24,DB,14,7,0,0,0,0,7,,,,,,0,41,34,7,0,0,,JohnLo01
242,Jaquiski Tartt,SFO,27,SS,12,12,0,0,0,0,2,1,0,2,0,0,0.5,48,34,14,1,1,,TartJa00
243,P.J. Williams,NOR,26,DB,14,8,1,0,0,0,4,,,,,0,1,44,34,10,3,1,,WillP.00
244,Mike Edwards,TAM,23,SS,15,7,0,0,0,0,6,0,0,2,-1,0,1,45,33,12,3,1,,EdwaMi01
245,Trey Flowers,DET,26,LDE,15,15,,,0,,,2,0,0,0,0,7,51,33,18,8,21,,FlowTr00
246,Davon Godchaux,MIA,25,NT,16,16,0,0,0,0,1,,,,,0,2,75,33,42,4,7,,GodcDa00
247,Justin Houston,IND,30,LDE,16,16,,,0,,,2,0,3,0,0,11,44,33,11,13,18,1,HousJu00
248,Whitney Mercilus,HOU,29,LOLB,16,16,2,88,0,86,2,4,0,1,2,0,7.5,48,33,15,9,16,,MercWh00
249,Von Miller*,DEN,30,ROLB,15,15,0,0,0,0,2,,,,,0,8,46,33,13,10,20,,MillVo00
250,Fabian Moreau,WAS,25,DB,12,7,3,16,0,10,5,,,,,0,0,44,33,11,0,0,,MoreFa00
251,Josh Norman,WAS,32,RCB,12,8,1,2,0,2,6,1,0,0,0,0,1,40,33,7,1,0,,NormJo01
252,Kendall Sheffield,ATL,23,DB,16,11,0,0,0,0,3,1,0,0,0,0,0,46,33,13,0,0,,ShefKe00
253,Michael Thomas,NYG,29,DB,16,2,0,0,0,0,3,,,,,,0,47,33,14,3,0,,ThomMi02
254,Arik Armstead,SFO,26,RDE/LDE,16,16,0,0,0,0,2,2,0,1,0,0,10,54,32,22,11,18,,ArmsAr01
255,Nick Bosa*,SFO,22,LDE,16,14,1,46,0,46,2,1,0,2,6,0,9,47,32,15,16,25,,BosaNi00
256,Nigel Bradham,PHI,30,MLB,12,12,1,22,0,22,5,0,0,1,47,1,0,61,32,29,2,1,,BradNi00
257,D.J. Hayden,JAX,29,DB,15,8,0,0,0,0,6,1,0,1,0,0,2,41,32,9,5,5,,HaydDJ00
258,Troy Hill,LAR,28,LCB,14,9,2,6,0,6,8,,,,,0,1,43,32,11,1,2,,HillTr01
259,Donte Jackson,CAR,24,LCB,13,10,3,25,0,25,8,0,0,1,-1,0,0,40,32,8,1,0,,JackDo02
260,Jimmy Moreland,WAS,24,RCB,14,5,0,0,0,0,4,,,,,,0,42,32,10,1,1,,MoreJi00
261,Daron Payne,WAS,22,NT,15,9,0,0,0,0,2,,,,,0,2,56,32,24,3,4,,PaynDa00
262,Nickell Robey-Coleman,LAR,27,DB,16,3,0,0,0,0,7,2,0,0,12,0,0,36,32,4,3,0,,RobeNi00
263,A'Shawn Robinson,DET,24,RDT,13,9,0,0,0,0,3,1,0,2,3,0,1.5,40,32,8,3,2,,RobiAS00
264,D.J. Swearinger,3TM,28,DB,9,7,0,0,0,0,3,,,,,,0,50,32,18,0,1,,SweaDJ00
265,Earl Thomas*,BAL,30,SS/FS,15,15,2,38,0,24,4,1,0,1,6,0,2,49,32,17,2,6,,ThomEa99
266,Isaac Yiadom,DEN,23,RCB,16,8,0,0,0,0,4,,,,,,0,43,32,11,1,0,,YiadIs00
267,Josh Allen*,JAX,22,LB,16,4,,,0,,,2,0,0,0,0,10.5,44,31,13,11,23,,AlleJo03
268,Kenny Clark*,GNB,24,NT,16,16,0,0,0,0,1,1,0,0,0,0,6,62,31,31,9,7,,ClarKe01
269,Michael Davis,LAC,24,LCB,12,12,2,15,0,15,9,,,,,0,0,39,31,8,0,0,,DaviMi03
270,Quinton Dunbar,WAS,27,LCB,11,11,4,6,0,6,8,,,,,0,0,37,31,6,1,0,,DunbQu00
271,Leon Jacobs,JAX,24,RLB,14,7,0,0,0,0,1,0,0,1,0,0,2,42,31,11,4,3,,JacoLe00
272,Jason McCourty,NWE,32,LCB,12,10,1,16,0,16,6,,,,,0,0,40,31,9,0,0,,McCoJa99
273,Brennan Scarlett,HOU,26,ROLB,15,10,0,0,0,0,1,2,0,0,0,0,3.5,51,31,20,3,6,,ScarBr00
274,Montez Sweat,WAS,23,LOLB,16,16,0,0,0,0,2,2,0,0,0,0,7,50,31,19,8,13,,SweaMo00
275,Jermaine Whitehead,CLE,26,DB,8,8,1,0,0,0,2,1,0,0,0,0,0,41,31,10,1,2,,WhitJe02
276,Mackensie Alexander,MIN,26,DB,13,4,1,0,0,0,5,,,,,0,0.5,38,30,8,1,2,,AlexMa01
277,Ryan Anderson,WAS,25,LB,16,4,0,0,0,0,1,5,0,2,0,0,4,44,30,14,4,9,,AndeRy00
278,Austin Calitro,JAX,25,LB,13,4,0,0,0,0,1,,,,,0,1,40,30,10,4,2,,CaliAu00
279,Brandon Facyson,LAC,25,DB,16,4,0,0,0,0,1,0,0,1,0,0,0,41,30,11,2,0,,FacyBr00
280,Davontae Harris,DEN,24,RCB,16,6,0,0,0,0,3,,,,,,0,35,30,5,0,0,,HarrDa05
281,Will Harris,DET,24,FS,16,6,0,0,0,0,3,,,,,0,1,43,30,13,1,1,,HarrWi02
282,Malik Hooker,IND,23,FS,13,13,2,39,0,26,3,0,0,1,3,0,0,51,30,21,1,0,,HookMa00
283,DeMarcus Lawrence,DAL,27,LDE,16,16,0,0,0,0,2,2,0,2,0,0,5,45,30,15,10,16,,LawrDe00
284,Julian Love,NYG,21,SS,15,5,1,30,0,30,3,1,0,0,0,0,0,37,30,7,5,1,,LoveJu00
285,George Odum,IND,26,DB,16,1,,,0,,,2,0,1,0,0,0,37,30,7,0,1,,OdumGe00
286,Danny Shelton,NWE,26,LDT,16,14,,,0,,,1,0,0,0,0,3,61,30,31,2,6,,ShelDa01
287,Roderic Teamer,LAC,22,FS,7,6,1,3,0,3,2,,,,,0,1,40,30,10,1,1,,TeamRo00
288,B.W. Webb,CIN,29,LCB,15,12,1,1,0,1,7,,,,,0,0,37,30,7,1,0,,WebbBW00
289,Christian Wilkins,MIA,24,RDE,16,14,0,0,0,0,2,0,1,1,0,0,2,56,30,26,3,4,,WilkCh00
290,Quincy Williams,JAX,23,LLB,11,8,,,0,,,,,,,,0,48,30,18,2,0,,WillQu01
291,Ja'Whaun Bentley,NWE,23,LB,16,2,0,0,0,0,1,,,,,,0,44,29,15,2,1,,BentJa00
292,Aaron Donald*+,LAR,28,RDE,16,16,0,0,0,0,2,2,0,1,0,0,12.5,48,29,19,20,24,1,DonaAa00
293,Damon Harrison,DET,31,LDT,15,15,0,0,0,0,3,,,,,0,2,49,29,20,3,2,,HarrDa03
294,J.C. Jackson,NWE,24,DB,16,6,5,39,0,19,10,,,,,0,0,36,29,7,0,1,,JackJ.00
295,Christian Jones,DET,28,RLB,13,13,0,0,0,0,4,0,0,1,0,0,2,51,29,22,2,3,,JoneCh05
296,Jalen Mills,PHI,25,LCB,9,9,1,0,0,0,7,,,,,0,0,41,29,12,0,0,,MillJa02
297,Tramon Williams,GNB,36,DB,16,7,2,-4,0,0,8,1,0,2,0,0,0,39,29,10,1,1,,WillTr99
298,Vic Beasley,ATL,27,RDE,16,15,0,0,0,0,2,2,0,0,0,0,8,42,28,14,8,12,,BeasVi00
299,Preston Brown,2TM,27,LB/RLB,10,8,,,0,,,1,0,1,0,0,0,55,28,27,0,0,,BrowPr00
300,Johnathan Hankins,OAK,27,RDT,16,16,0,0,0,0,1,,,,,0,1.5,50,28,22,7,6,,HankJo00
301,Shelby Harris,DEN,28,LDE,16,16,0,0,0,0,9,1,0,0,0,0,6,49,28,21,8,6,,HarrSh00
302,Casey Hayward,LAC,30,RCB,16,16,2,37,0,37,8,,,,,0,0,32,28,4,0,0,,HaywCa00
303,Siran Neal,BUF,25,DB,15,1,,,0,,,1,,,,,0,36,28,8,2,0,,NealSi00
304,Mike Purcell,DEN,28,NT,13,7,,,0,,,,,,,,0,48,28,20,8,2,,PurcMi00
305,D.J. Reader,HOU,25,NT,15,15,,,0,,,,,,,0,2.5,52,28,24,6,13,,ReadD.00
306,Sheldrick Redwine,CLE,23,FS,12,5,0,0,0,0,2,,,,,,0,42,28,14,0,0,,RedwSh00
307,Jalen Reeves-Maybin,DET,24,LB,16,3,,,0,,,1,0,1,0,0,0,37,28,9,1,1,,ReevJa00
308,John Simon,NWE,29,RDE,16,12,1,6,0,6,4,1,0,0,0,0,4,44,28,16,3,7,,SimoJo01
309,Jimmy Smith,BAL,31,DB,9,5,1,7,0,7,6,,,,,0,1,30,28,2,1,1,,SmitJi03
310,M.J. Stewart,TAM,24,DB,10,1,0,0,0,0,2,,,,,,0,35,28,7,0,0,,StewM.00
311,Vince Williams,PIT,30,RILB,14,8,0,0,0,0,1,0,0,1,0,0,2.5,55,28,27,4,9,,WillVi01
312,Vince Biegel,MIA,26,RILB,15,10,1,7,0,7,1,,,,,0,2.5,59,27,32,7,13,,BiegVi00
313,Blake Cashman,NYJ,23,LB,7,5,0,0,0,0,1,0,0,1,0,0,0.5,40,27,13,3,3,,CashBl00
314,Marqui Christian,LAR,25,DB,16,1,0,0,0,0,2,,,,,,0,36,27,9,1,0,,ChriMa00
315,Frank Clark*,KAN,26,RDE,14,11,1,5,0,5,4,3,0,1,0,0,8,37,27,10,12,14,,ClarFr01
316,Brandon Copeland,NYJ,28,LB,12,3,0,0,0,0,2,1,0,0,0,0,1.5,42,27,15,5,3,,CopeBr00
317,Kamalei Correa,TEN,25,LOLB,16,5,0,0,0,0,2,0,0,1,0,0,5,37,27,10,6,5,,CorrKa00
318,Quandre Diggs,2TM,26,FS/SS,10,10,3,99,1,55,3,1,0,1,0,0,0,41,27,14,0,0,,DiggQu00
319,Leonard Floyd,CHI,27,ROLB,16,16,0,0,0,0,1,,,,,0,3,40,27,13,3,12,,FloyLe00
320,Dre Kirkpatrick,CIN,30,LCB,6,6,0,0,0,0,4,0,0,1,11,0,1,33,27,6,2,1,,KirkDr00
321,Clay Matthews,LAR,33,LILB,13,13,0,0,0,0,3,2,0,0,0,0,8,37,27,10,9,11,,MattCl99
322,Kevin Pierre-Louis,CHI,28,LB,14,3,1,2,0,2,3,,,,,0,0,37,27,10,2,2,,PierKe00
323,Curtis Riley,OAK,27,DB,16,3,0,0,0,0,1,1,,,,,0,34,27,7,2,0,,RileCu00
324,Chandon Sullivan,GNB,23,DB,16,0,1,7,0,7,6,1,0,0,0,0,0,30,27,3,0,1,,SullCh00
325,Morgan Burnett,CLE,30,FS,8,8,1,43,0,43,2,,,,,0,2,41,26,15,4,3,,BurnMo99
326,Juston Burris,CLE,26,DB,14,9,2,42,0,27,7,1,0,0,0,0,1,32,26,6,2,2,,BurrJu00
327,Jurrell Casey*,TEN,30,RDE,14,14,,,0,,,1,0,2,0,0,5,44,26,18,5,10,,CaseJu00
328,William Compton,OAK,30,LB,9,4,,,0,,,,,,,,0,41,26,15,0,0,,CompWi00
329,Fletcher Cox*,PHI,29,RDT,16,16,0,0,0,0,2,3,0,1,1,0,3.5,40,26,14,5,10,,CoxxFl00
330,Tyeler Davison,ATL,27,RDT,16,12,,,0,,,0,0,1,0,0,1,55,26,29,4,2,,DaviTy01
331,Samson Ebukam,LAR,24,ROLB,16,5,0,0,0,0,4,1,0,2,0,0,4.5,48,26,22,5,10,,EbukSa00
332,William Gholston,TAM,28,RDE,16,8,0,0,0,0,2,,,,,0,1,38,26,12,5,7,,GholWi00
333,Everson Griffen*,MIN,32,RDE,15,15,1,17,0,17,2,,,,,0,8,41,26,15,11,24,,GrifEv99
334,William Jackson III,CIN,27,RCB,14,13,1,19,0,19,3,,,,,0,0,37,26,11,1,0,,JackWi02
335,Linval Joseph,MIN,31,LDT,13,13,,,0,,,1,0,0,0,0,3,44,26,18,6,6,,JoseLi99
336,Arthur Maulet,NYJ,26,RCB,12,6,1,13,0,13,2,0,0,1,0,1,0,38,26,12,5,0,,MaulAr00
337,Will Parks,DEN,25,DB,14,7,1,11,0,11,2,1,0,0,0,0,1,35,26,9,1,2,,ParkWi01
338,Robert Quinn,DAL,29,RDE,14,14,0,0,0,0,3,2,0,0,0,0,11.5,34,26,8,13,22,,QuinRo00
339,Kiko Alonso,NOR,29,LB,13,4,0,0,0,0,1,,,,,,0,31,25,6,3,2,,AlonKi00
340,Derek Barnett,PHI,23,LDE,14,14,,,0,,,2,0,0,0,0,6.5,30,25,5,10,22,,BarnDe01
341,Malcolm Butler,TEN,29,RCB,9,9,2,61,1,38,9,,,,,0,0,32,25,7,1,0,,ButlMa01
342,Lorenzo Carter,NYG,24,ROLB,15,12,0,0,0,0,5,1,0,0,0,0,4.5,45,25,20,6,13,,CartLo01
343,Darqueze Dennard,CIN,28,DB,9,5,0,0,0,0,5,,,,,,0,37,25,12,1,2,,DennDa00
344,Kemal Ishmael,ATL,28,DB,14,3,,,0,,,1,,,,,0,44,25,19,2,0,,IshmKe00
345,Kevin Johnson,BUF,27,DB,16,1,0,0,0,0,5,,,,,0,1,36,25,11,1,1,,JohnKe04
346,Sebastian Joseph-Day,LAR,24,NT,16,15,0,0,0,0,1,,,,,0,2,44,25,19,5,5,,JoseSe00
347,Cassius Marsh,ARI,27,DE,16,3,,,0,,,,,,,0,2.5,36,25,11,7,5,,MarsCa00
348,Jordan Phillips,BUF,27,LDT,16,9,,,0,,,1,0,0,0,0,9.5,31,25,6,13,16,,PhilJo01
349,Will Redmond,GNB,26,DB,13,4,0,0,0,0,1,,,,,,0,36,25,11,1,0,,RedmWi00
350,Kyzir White,LAC,23,RLB,16,7,1,0,0,0,2,,,,,0,0,40,25,15,1,0,,WhitKy00
351,Wesley Woodyard,TEN,33,LB,15,2,0,0,0,0,1,1,0,0,0,0,1,42,25,17,3,2,,WoodWe20
352,Michael Bennett,2TM,34,DE,15,1,,,0,,,,,,,0,6.5,32,24,8,14,15,,BennMi99
353,Marquise Blair,SEA,22,DB,14,3,0,0,0,0,1,2,,,,,0,32,24,8,0,0,,BlaiMa01
354,Rasul Douglas,PHI,25,RCB,16,6,0,0,0,0,10,,,,,,0,35,24,11,3,1,,DougRa00
355,Javien Elliott,CAR,26,DB,16,3,1,0,0,0,2,,,,,0,0.5,38,24,14,1,2,,ElliJa01
356,Clelin Ferrell,OAK,22,LDE,15,15,0,0,0,0,5,0,0,1,0,0,4.5,38,24,14,8,8,,FerrCl00
357,John Johnson,LAR,24,SS,6,5,2,0,0,0,2,,,,,0,0,51,24,27,2,0,,JohnJo10
358,Dexter Lawrence,NYG,22,RDE,16,16,0,0,0,0,1,1,0,0,0,0,2.5,38,24,14,3,9,,LawrDe03
359,Trent Murphy,BUF,29,LDE,16,16,1,0,0,0,3,2,0,2,8,0,5,36,24,12,9,9,,MurpTr00
360,Carl Nassib,TAM,26,LOLB,14,8,,,0,,,1,0,1,0,0,6,34,24,10,8,11,,NassCa00
361,Ed Oliver,BUF,22,RDT,16,7,0,0,0,0,2,1,0,0,0,0,5,43,24,19,5,8,,OlivEd00
362,Jason Pierre-Paul,TAM,30,LOLB,10,8,0,0,0,0,2,2,0,0,0,0,8.5,27,24,3,9,16,,PierJa99
363,LeShaun Sims,TEN,26,DB,14,2,0,0,0,0,2,0,1,1,0,0,0,35,24,11,0,0,,SimsLe00
364,Terrell Suggs,2TM,37,LB/ROLB,15,13,,,0,,,4,0,1,0,0,6.5,40,24,16,9,9,,SuggTe99
365,Nick Williams,CHI,29,LDE,16,5,0,0,0,0,2,0,0,2,4,0,6,42,24,18,5,9,,WillNi01
366,Ahkello Witherspoon,SFO,24,RCB,10,8,1,25,1,25,9,,,,,0,0,28,24,4,1,0,,WithAh00
367,Josh Bynes,BAL,30,LILB,12,7,2,7,0,6,4,,,,,0,1,46,23,23,6,2,,ByneJo00
368,B.J. Goodson,GNB,26,RILB,15,9,,,0,,,,,,,,0,37,23,14,0,0,,GoodB.00
369,Marcell Harris,SFO,25,DB,13,4,0,0,0,0,5,3,0,1,3,0,0,40,23,17,0,1,,HarrMa03
370,Derwin James,LAC,23,FS,5,5,0,0,0,0,1,,,,,,0,34,23,11,3,0,,JameDe00
371,Chris Jones*,KAN,25,LDT/RDT,13,12,0,0,0,0,4,1,0,1,12,0,9,36,23,13,8,20,,JoneCh09
372,Dean Lowry,GNB,25,LDE,16,16,1,7,0,7,3,0,0,1,0,0,0,47,23,24,2,2,,LowrDe00
373,Uchenna Nwosu,LAC,23,LB,16,3,0,0,0,0,1,1,0,0,0,0,2,31,23,8,5,7,,NwosUc00
374,Emmanuel Ogbah,KAN,26,DE,10,4,0,0,0,0,3,1,0,0,0,0,5.5,32,23,9,6,11,,OgbaEm00
375,Adrian Phillips,LAC,27,DB,7,5,,,0,,,,,,,,0,36,23,13,1,0,,PhilAd00
376,Reggie Ragland,KAN,26,RLB,14,7,,,0,,,0,0,1,5,1,2,30,23,7,4,3,,RaglRe00
377,Marvell Tell III,IND,23,DB,13,1,0,0,0,0,5,1,,,,,0,26,23,3,0,0,,TellMa00
378,Darian Thompson,DAL,26,DB,15,4,0,0,0,0,3,0,0,1,0,0,1.5,45,23,22,3,2,,ThomDa05
379,Dalvin Tomlinson,NYG,25,NT,16,16,,,0,,,1,0,0,0,0,3.5,49,23,26,7,9,,TomlDa00
380,Derek Wolfe,DEN,29,RDE,12,12,0,0,0,0,1,1,0,0,0,0,7,34,23,11,8,12,,WolfDe00
381,Kwon Alexander,SFO,25,LLB,8,8,1,0,0,0,4,1,0,0,0,0,0.5,34,22,12,2,1,,AlexKw00
382,Vernon Butler,CAR,25,RDE,14,9,,,0,,,3,0,0,0,0,6,32,22,10,7,8,,ButlVe00
383,Jermaine Carter Jr.,CAR,24,LILB,16,5,,,0,,,,,,,0,0.5,31,22,9,2,2,,CartJe00
384,Samuel Eguavoen,MIA,26,LOLB,16,6,0,0,0,0,1,0,0,1,0,0,3.5,42,22,20,7,9,,EguaSa00
385,L.J. Fort,2TM,29,LB/RILB,16,8,0,0,0,0,1,,,,,0,2,37,22,15,4,2,,FortL.00
386,Bruce Irvin,CAR,32,ROLB,13,12,0,0,0,0,1,1,0,1,0,0,8.5,36,22,14,8,16,1,IrviBr00
387,Trumaine Johnson,NYJ,29,LCB,7,5,1,3,0,3,2,,,,,0,0,25,22,3,1,0,,JohnTr05
388,Darron Lee,KAN,25,LB,16,2,,,0,,,,,,,,0,31,22,9,0,0,,LeexDa00
389,David Onyemata,NOR,27,LDT,15,15,0,0,0,0,1,,,,,0,3,32,22,10,3,11,,OnyeDa00
390,Roy Robertson-Harris,CHI,26,DE,15,7,0,0,0,0,3,,,,,0,2.5,30,22,8,3,10,,RobeRo00
391,Ndamukong Suh,TAM,32,LDE,16,16,0,0,0,0,4,0,0,4,43,2,2.5,41,22,19,7,14,,SuhxNd99
392,Andrew Wingard,JAX,23,DB,16,2,,,0,,,1,0,0,0,0,1,30,22,8,0,2,,WingAn01
393,Tyson Alualu,PIT,32,RDE,16,5,0,0,0,0,2,1,0,0,0,0,1,41,21,20,4,3,,AluaTy99
394,Corey Ballentine,NYG,23,DB,13,2,0,0,0,0,2,,,,,0,0,26,21,5,0,1,,BallCo00
395,Jadeveon Clowney,SEA,26,LDE,13,11,1,27,1,27,3,4,0,2,10,1,3,31,21,10,7,13,,ClowJa00
396,Poona Ford,SEA,24,RDT,15,14,0,0,0,0,1,0,0,1,0,0,0.5,32,21,11,5,3,,FordPo00
397,Najee Goode,JAX,30,LB,10,4,0,0,0,0,2,,,,,0,1,27,21,6,1,1,,GoodNa00
398,Nate Hairston,NYJ,25,LCB,11,6,1,0,0,0,3,,,,,0,0,24,21,3,2,1,,HairNa00
399,Jordan Jenkins,NYJ,25,LLB,14,13,0,0,0,0,3,2,0,0,0,0,8,32,21,11,9,13,,JenkJo01
400,Josey Jewell,DEN,25,LB,15,3,,,0,,,0,0,2,0,0,1.5,38,21,17,1,2,,JeweJo00
401,DaQuan Jones,TEN,28,NT,16,16,0,0,0,0,3,,,,,0,1,42,21,21,0,2,,JoneDa04
402,Tanoh Kpassagnon,KAN,25,LDE,16,8,0,0,0,0,2,1,0,1,0,0,4,29,21,8,6,11,,KpasTa00
403,Shaq Lawson,BUF,25,DE,15,0,0,0,0,0,2,1,0,0,0,0,6.5,32,21,11,13,18,,LawsSh00
404,Steve McLendon,NYJ,33,LDT,16,16,,,0,,,0,0,1,0,0,2.5,36,21,15,10,7,,McLeSt00
405,Kevin Minter,TAM,29,LB,16,2,0,0,0,0,2,0,0,1,0,0,0,34,21,13,2,1,,MintKe00
406,Al-Quadin Muhammad,IND,24,DE,16,4,,,0,,,1,0,0,0,0,3,28,21,7,8,9,,MuhaAl00
407,Kyle Phillips,NYJ,22,DE,15,4,0,0,0,0,1,,,,,0,1.5,39,21,18,7,6,,PhilKy00
408,Joe Thomas,DAL,28,LB,15,2,0,0,0,0,1,1,,,,,0,33,21,12,0,0,,ThomJo04
409,Leonard Williams,2TM,25,LDE,15,12,0,0,0,0,3,1,0,0,0,0,0.5,46,21,25,2,16,,WillLe02
410,Blidi Wreh-Wilson,ATL,30,DB,14,2,0,0,0,0,7,,,,,,0,25,21,4,0,0,,WrehBl00
411,Mario Addison,CAR,32,LOLB,15,15,,,0,,,2,0,0,0,0,9.5,34,20,14,6,14,,AddiMa00
412,Denico Autry,IND,29,RDT,14,14,0,0,0,0,4,1,0,0,0,0,3.5,32,20,12,4,11,,AutrDe00
413,Sam Beal,NYG,23,DB,6,3,0,0,0,0,1,,,,,0,0,26,20,6,1,0,1,BealSa00
414,Tyus Bowser,BAL,24,LB,16,0,0,0,0,0,2,1,0,1,33,1,5,24,20,4,3,10,,BowsTy00
415,Kris Boyd,MIN,23,DB,16,0,0,0,0,0,1,0,0,1,0,0,0,22,20,2,2,0,,BoydKr00
416,Christian Covington,DAL,26,RDT,16,6,0,0,0,0,1,,,,,0,1,28,20,8,4,3,,CoviCh00
417,Vinny Curry,PHI,31,DE,16,2,,,0,,,,,,,0,5,27,20,7,5,12,,CurrVi00
418,Jaylon Ferguson,BAL,24,LOLB,14,9,0,0,0,0,1,0,0,1,0,0,2.5,31,20,11,6,9,,FergJa02
419,Myles Garrett,CLE,24,LDE,10,10,,,0,,,2,0,0,0,0,10,29,20,9,11,18,,GarrMy00
420,Eddie Goldman,CHI,25,NT,15,15,,,0,,,,,,,0,1,29,20,9,2,2,,GoldEd00
421,Rodney Gunter,ARI,27,RDE,13,13,,,0,,,,,,,0,3,31,20,11,9,10,,GuntRo00
422,John Jenkins,MIA,30,LDE,16,5,0,0,0,0,1,,,,,0,1,34,20,14,2,1,,JenkJo00
423,Nevin Lawson,OAK,28,DB,11,5,0,0,0,0,5,,,,,,0,24,20,4,2,1,,LawsNe00
424,Ryan Lewis,3TM,25,DB,13,3,1,3,0,3,5,,,,,0,0,28,20,8,1,0,,LewiRy01
425,Craig Robertson,NOR,31,LB,15,1,1,3,0,3,1,,,,,0,1,27,20,7,2,2,,RobeCr00
426,Jabaal Sheard,IND,30,RDE,13,12,0,0,0,0,2,,,,,0,4.5,25,20,5,5,9,,SheaJa00
427,Olivier Vernon,CLE,29,RDE,10,10,,,0,,,1,0,0,0,0,3.5,26,20,6,4,11,,VernOl00
428,Jaylen Watkins,LAC,28,DB,14,3,0,0,0,0,1,,,,,,0,29,20,9,1,0,,WatkJa01
429,Deatrich Wise Jr.,NWE,25,DE,14,3,,,0,,,1,0,0,0,0,2,26,20,6,3,10,,WiseDe00
430,Blessuan Austin,NYJ,23,RCB,7,6,0,0,0,0,4,1,,,,,0,25,19,6,0,0,,AustBl00
431,Brian Burns,CAR,21,ROLB,16,5,,,0,,,1,0,1,56,1,7.5,25,19,6,5,16,,BurnBr00
432,Duron Harmon,NWE,28,DB,16,8,2,27,0,27,5,,,,,0,0,22,19,3,1,2,,HarmDu00
433,Travin Howard,LAR,23,LB,16,0,0,0,0,0,3,,,,,,0,22,19,3,0,0,,HowaTr00
434,D.J. Jones,SFO,24,LDT,11,11,,,0,,,1,0,0,0,0,2,23,19,4,4,2,,JoneD.01
435,Sidney Jones,PHI,23,DB,12,4,2,4,0,3,8,,,,,0,0,23,19,4,1,0,,JoneSi00
436,Jayron Kearse,MIN,25,DB,15,3,1,0,0,0,6,,,,,0,0,28,19,9,0,0,,KearJa00
437,Trey Marshall,DEN,23,DB,16,2,,,0,,,1,0,2,12,0,0,25,19,6,0,0,,MarsTr00
438,Bobby McCain,MIA,26,FS,9,8,2,53,0,32,3,0,1,0,0,0,0,25,19,6,0,0,,McCaBo01
439,Corey Peters,ARI,31,NT,16,16,,,0,,,,,,,0,2.5,38,19,19,6,6,,PeteCo00
440,Michael Pierce,BAL,27,NT,14,14,,,0,,,0,0,1,2,0,0.5,35,19,16,2,3,,PierMi00
441,Vita Vea,TAM,24,NT,16,16,0,0,0,0,3,,,,,0,2.5,35,19,16,4,12,,VeaxVi00
