Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,-9999
442,Justin Jones,LAC,25,RDE,11,11,0,0,0,0,1,0,0,2,0,0,3,37,19,18,5,5,,JoneJu03
443,Malik McDowell,CLE,25,LDT,15,14,0,0,0,0,1,0,0,1,0,0,3,33,19,14,7,5,,McDoMa00
444,Jabrill Peppers,NYG,26,DB,6,5,0,0,0,0,1,,,,,0,1,29,19,10,2,4,,PeppJa00
445,Darius Philon,LVR,27,DT,11,2,0,0,0,0,2,0,0,2,2,0,2,27,19,8,5,2,,PhilDa01
446,Bradley Roby,NOR,29,DB,14,1,1,2,0,2,5,,,,,0,1,23,19,4,3,3,,RobyBr00
447,Josh Sweat*,PHI,24,LDE,16,13,0,0,0,0,4,1,0,0,0,0,7.5,45,19,26,7,13,,SweaJo00
448,Joe Bachie,CIN,23,LB,9,2,0,0,0,0,1,,,,,0,0,30,18,12,0,0,,BachJo01
449,Chris Board,BAL,26,LB,16,0,,,0,,,,,,,0,0,41,18,23,0,2,,BoarCh00
450,Jamie Collins,2TM,32,LB,12,4,1,1,0,1,3,0,0,1,0,0,1,30,18,12,4,3,,CollJa00
451,Maliek Collins,HOU,26,LDT,15,15,1,0,0,0,1,0,0,1,0,0,2.5,29,18,11,9,7,,CollMa00
452,Jarrad Davis,NYJ,27,MLB,9,5,,,0,,,,,,,0,0,25,18,7,0,0,,DaviJa01
453,J.T. Gray*+,NOR,25,DB,16,0,,,0,,,,,,,0,0,22,18,4,0,0,,GrayJ.00
454,Yetur Gross-Matos,CAR,23,DE,14,2,0,0,0,0,1,1,0,0,0,0,3.5,28,18,10,5,4,,GrosYe00
455,Chris Jones*,KAN,27,RDT/LDE,14,14,0,0,0,0,5,1,0,1,-2,0,9,27,18,9,8,17,,JoneCh09
456,Dre'Mont Jones,DEN,24,LDE,16,7,0,0,0,0,2,1,0,1,0,0,5.5,31,18,13,9,11,,JoneDr00
457,Naquan Jones,TEN,23,NT,13,5,0,0,0,0,2,,,,,0,2.5,29,18,11,4,3,,JoneNa01
458,James Lynch,MIN,22,DT,13,1,,,0,,,0,0,1,0,0,1,30,18,12,2,1,,LyncJa00
459,Adetokunbo Ogundeji,ATL,23,ROLB,16,11,0,0,0,0,1,0,0,1,0,0,1,33,18,15,5,2,,OgunAd01
460,Julian Okwara,DET,24,LB,13,1,1,9,0,9,2,1,0,1,6,0,5,27,18,9,6,9,,OkwaJu00
461,Juston Burris,CAR,28,SS,10,8,1,17,0,17,1,,,,,0,0,23,17,6,1,0,,BurrJu00
462,Chris Claybrooks,JAX,24,CB,16,2,0,0,0,0,2,0,0,1,0,0,0,29,17,12,0,0,,ClayCh02
463,John Franklin-Myers,NYJ,25,LDE,16,16,1,32,0,32,1,1,0,0,0,0,6,35,17,18,6,14,,FranJo02
464,Quinton Jefferson,LVR,28,RDT,17,17,0,0,0,0,1,2,0,0,0,0,4.5,47,17,30,5,16,,JeffQu00
465,Dallin Leavitt,LVR,27,DB,16,1,0,0,0,0,2,0,0,2,30,0,0,35,17,18,0,0,,LeavDa00
466,Benardrick McKinney,NYG,29,LB,11,3,,,0,,,,,,,0,0,29,17,12,1,0,,McKiBe00
467,Trayvon Mullen,LVR,24,LCB,5,5,1,15,0,15,4,,,,,0,0,20,17,3,0,0,,MullTr00
468,Kenneth Murray,LAC,23,LILB/RIL,11,6,,,0,,,,,,,0,0,31,17,14,2,0,,MurrKe00
469,Yannick Ngakoue,LVR,26,LDE,17,17,0,0,0,0,3,2,0,0,0,0,10,28,17,11,8,23,,NgakYa00
470,Amen Ogbongbemiga,LAC,23,LB,15,2,,,0,,,,,,,0,1,26,17,9,2,2,,OgboAm00
471,Mike Purcell,DEN,30,NT,13,10,0,0,0,0,1,0,0,1,0,0,0,33,17,16,1,2,,PurcMi00
472,Monty Rice,TEN,22,LB,10,4,0,0,0,0,1,,,,,0,0,36,17,19,0,1,,RiceMo00
473,Kevon Seymour,BAL,28,DB,9,2,0,0,0,0,1,,,,,0,1,25,17,8,3,1,,SeymKe00
474,Nathan Shepherd,NYJ,28,DT,17,1,,,0,,,,,,,0,0,28,17,11,0,8,,ShepNa00
475,Ambry Thomas,SFO,22,LCB,12,5,1,0,0,0,5,,,,,0,0,23,17,6,1,0,,ThomAm00
476,Daniel Thomas,JAX,23,S,16,2,,,0,,,,,,,0,0,27,17,10,0,0,,ThomDa07
477,Solomon Thomas,LVR,26,DE,17,0,0,0,0,0,2,2,0,0,0,0,3.5,34,17,17,3,12,,ThomSo00
478,Dalvin Tomlinson,MIN,27,RDT,16,16,0,0,0,0,2,0,0,1,0,0,2.5,39,17,22,2,7,,TomlDa00
479,Shy Tuttle,NOR,26,LDT,17,15,0,0,0,0,3,1,0,1,0,0,0,48,17,31,3,1,,TuttSh00
480,Mykal Walker,ATL,24,LB,17,2,1,66,1,66,4,0,0,1,4,0,0,35,17,18,0,1,,WalkMy00
481,Carlos Watkins,DAL,28,RDT,15,14,1,29,1,29,1,0,0,1,0,0,1,32,17,15,5,2,,WatkCa00
482,Chris Westry,BAL,24,DB,6,2,0,0,0,0,3,,,,,0,0,17,17,0,1,0,,WestCh03
483,DeShawn Williams,DEN,29,NT,15,8,0,0,0,0,2,,,,,0,1,39,17,22,1,5,,WillDe04
484,Donovan Wilson,DAL,26,DB,9,3,0,0,0,0,1,,,,,0,0,29,17,12,0,1,,WilsDo01
485,Andrew Adams,TAM,29,DB,14,3,1,17,0,17,4,,,,,0,0,24,16,8,1,1,,AdamAn00
486,Morgan Fox,CAR,27,LDE,17,9,,,0,,,1,0,1,3,0,1.5,34,16,18,2,7,,FoxxMo00
487,Matthew Ioannidis,WAS,27,DT,16,6,,,0,,,,,,,0,2.5,38,16,22,3,11,,IoanMa01
488,DeMarcus Lawrence,DAL,29,LDE,7,7,1,40,1,40,5,2,0,0,0,0,3,21,16,5,5,7,,LawrDe00
489,Isaiahh Loudermilk,PIT,24,DT,15,2,0,0,0,0,3,,,,,0,1,23,16,7,0,0,,LoudIs00
490,Carl Nassib,LVR,28,DE,13,0,,,0,,,1,0,0,0,0,1.5,21,16,5,3,4,,NassCa00
491,Siran Neal,BUF,27,DB,17,0,,,0,,,1,0,1,0,0,0,23,16,7,0,0,,NealSi00
492,Kwity Paye,IND,23,LDE,15,15,0,0,0,0,1,1,0,2,0,0,4,32,16,16,3,10,,PayeKw00
493,Shaquille Quarterman,JAX,24,LB,17,0,,,0,,,,,,,0,0,30,16,14,1,0,,QuarSh00
494,Aaron Robinson,NYG,24,DB,9,2,0,0,0,0,3,,,,,0,0,26,16,10,0,1,,RobiAa00
495,Tremon Smith,HOU,25,DB,17,2,,,0,,,0,0,1,0,0,0,21,16,5,0,0,,SmitTr04
496,Casey Toohill,WAS,25,LDE,16,6,0,0,0,0,1,,,,,0,1,27,16,11,1,6,,ToohCa00
497,Shaun Bradley,PHI,24,LB,15,1,0,0,0,0,1,,,,,0,0,23,15,8,0,0,,BradSh00
498,Terrence Brooks,HOU,29,DB,11,3,0,0,0,0,1,,,,,0,0,21,15,6,0,0,,BrooTe00
499,Frank Clark*,KAN,28,RDE,14,14,,,0,,,2,0,0,0,0,4.5,22,15,7,4,17,,ClarFr01
500,Trey Flowers,DET,28,LOLB,7,7,,,0,,,1,0,1,0,0,1.5,24,15,9,1,3,,FlowTr00
501,Jonathan Garvin,GNB,22,DE,16,1,,,0,,,,,,,0,1.5,19,15,4,1,5,,GarvJo00
502,Stephon Gilmore*,CAR,31,DB,8,3,2,13,0,13,2,,,,,0,0,16,15,1,1,0,,GilmSt00
503,A.J. Green,CLE,23,CB,12,1,1,1,0,1,6,0,0,2,16,0,0,21,15,6,0,0,,GreeAJ00
504,Randy Gregory,DAL,29,RDE,12,11,1,12,0,12,1,3,0,1,0,0,6,19,15,4,4,17,,GregRa00
505,Johnathan Hankins,LVR,29,LDT,14,14,0,0,0,0,1,,,,,0,0,38,15,23,1,2,,HankJo00
506,Travin Howard,LAR,25,LB,12,2,1,19,0,19,3,,,,,0,0,21,15,6,0,0,,HowaTr00
507,Danny Johnson,WAS,26,DB,12,1,0,0,0,0,2,1,0,0,0,0,0,21,15,6,0,0,,JohnDa09
508,Jonathan Jones,NWE,28,DB,6,1,1,0,0,0,3,,,,,0,0,20,15,5,0,0,,JoneJo03
509,Devon Kennard,ARI,30,DE,15,3,0,0,0,0,2,0,0,1,0,0,0,24,15,9,7,2,,KennDe00
510,Tyler Lancaster,GNB,27,DT,16,3,,,0,,,,,,,0,0,31,15,16,3,0,,LancTy00
511,Shaq Lawson,NYJ,27,RDE,14,7,1,1,0,1,2,0,0,1,0,0,1,23,15,8,5,5,,LawsSh00
512,Terrell Lewis,LAR,23,LB,11,4,0,0,0,0,1,1,0,0,0,0,3,22,15,7,4,3,,LewiTe00
513,Khalil Mack,CHI,30,ROLB,7,7,,,0,,,0,0,1,23,0,6,19,15,4,6,7,,MackKh00
514,Benson Mayowa,SEA,30,RILB,15,7,,,0,,,,,,,0,1,30,15,15,3,2,,MayoBe00
515,Alim McNeill,DET,21,NT,17,6,0,0,0,0,1,,,,,0,2,39,15,24,3,3,,McNeAl00
516,Bryan Mone,SEA,26,LDE,14,5,0,0,0,0,1,1,0,0,0,0,1.5,35,15,20,0,3,,MoneBr00
517,Nick Niemann,LAC,24,LB,17,0,1,0,0,0,1,,,,,0,0,22,15,7,0,0,,NiemNi00
518,Levi Onwuzurike,DET,23,DT,16,0,0,0,0,0,2,,,,,0,1,35,15,20,2,1,,OnwuLe00
519,Sheldon Rankins,NYJ,27,DT,16,3,,,0,,,0,0,2,0,0,3,32,15,17,5,7,,RankSh00
520,Duke Riley,MIA,27,LB,16,3,,,0,,,,,,,0,0,26,15,11,0,0,,RileDu00
521,Jimmy Smith,BAL,33,DB,10,2,0,0,0,0,3,,,,,0,0,18,15,3,1,0,,SmitJi03
522,Geno Stone,BAL,22,S,15,1,1,0,0,0,1,,,,,0,0,21,15,6,1,1,,StonGe00
523,Kentavius Street,SFO,25,DE,17,2,,,0,,,1,0,0,0,0,3,27,15,12,6,5,,StreKe00
524,Ndamukong Suh,TAM,34,LDE,17,17,,,0,,,0,0,1,0,0,6,27,15,12,7,13,,SuhxNd99
525,Garret Wallow,HOU,22,LB,17,2,,,0,,,,,,,0,1,23,15,8,2,1,,WallGa00
526,Brandon Williams,BAL,32,NT,13,13,0,0,0,0,3,0,0,1,0,0,0,35,15,20,4,1,,WillBr02
527,Joejuan Williams,NWE,24,DB,12,1,0,0,0,0,5,,,,,0,0,21,15,6,0,1,,WillJo13
528,Milton Williams,PHI,22,DT,17,2,0,0,0,0,2,,,,,0,2,30,15,15,6,6,,WillMi08
529,Chase Young,WAS,22,LDE,9,9,0,0,0,0,2,2,0,0,0,0,1.5,26,15,11,3,4,,YounCh04
530,Olasunkanmi Adeniyi,TEN,24,LB,16,0,0,0,0,0,1,,,,,0,2.5,21,14,7,2,8,,AdenOl00
531,Ross Blacklock,HOU,23,DT,14,2,0,0,0,0,2,1,0,0,0,0,2,22,14,8,2,6,,BlacRo00
532,Michael Dogbe,ARI,25,DE,16,1,,,0,,,0,0,1,0,0,1,27,14,13,1,2,,DogbMi00
533,Dennis Gardeck,ARI,27,LB,14,3,,,0,,,0,0,1,0,0,0,23,14,9,1,4,,GardDe01
534,Eddie Goldman,CHI,27,NT,14,10,,,0,,,,,,,0,0.5,22,14,8,1,1,,GoldEd00
535,Chauncey Golston,DAL,23,LB,15,0,0,0,0,0,1,0,0,1,6,0,1,32,14,18,0,4,,GolsCh00
536,Malik Harrison,BAL,23,ROLB,14,5,,,0,,,,,,,0,0,25,14,11,2,0,,HarrMa06
537,Justin Hollins,LAR,25,LB,8,2,,,0,,,1,0,0,0,0,2,22,14,8,1,1,,HollJu00
538,Tanoh Kpassagnon,NOR,27,RDE,8,5,0,0,0,0,2,1,0,0,0,0,4,18,14,4,3,8,,KpasTa00
539,Charles Omenihu,2TM,24,DE,15,2,0,0,0,0,1,,,,,0,0,17,14,3,1,4,,OmenCh00
540,Jordan Phillips,ARI,29,LDE,9,8,0,0,0,0,2,,,,,0,3,22,14,8,3,4,,PhilJo01
541,Amik Robertson,LVR,23,CB,10,2,,,0,,,,,,,0,0,19,14,5,0,0,,RobeAm00
542,Tedarrell Slaton,GNB,24,DT,17,0,,,0,,,,,,,0,1,23,14,9,0,2,,SlatTe00
543,Desmond Trufant,2TM,31,DB,10,1,0,0,0,0,6,,,,,0,0,17,14,3,0,0,,TrufDe00
544,Stephen Weatherly,2TM,27,LB,15,1,,,0,,,,,,,0,2.5,23,14,9,6,7,,WeatSt00
545,Jarren Williams,NYG,24,CB,6,2,0,0,0,0,1,,,,,0,0,18,14,4,0,0,,WillJa09
546,Nick Williams,DET,31,RDE,17,17,0,0,0,0,1,,,,,0,0.5,27,14,13,4,2,,WillNi01
547,Ahkello Witherspoon,PIT,26,DB,9,3,3,45,0,41,9,,,,,0,0,15,14,1,1,0,,WithAh00
548,Deandre Baker,KAN,24,DB,8,1,0,0,0,0,1,,,,,0,0,16,13,3,0,0,,BakeDe00
549,Andre Chachere,PHI,25,DB,16,1,,,0,,,,,,,0,0,15,13,2,1,0,,ChacAn00
550,Zaven Collins,ARI,22,DB,17,6,0,0,0,0,3,,,,,0,0,25,13,12,1,0,,CollZa00
551,Dee Delaney,TAM,26,DB,15,2,1,26,0,26,2,,,,,0,0,17,13,4,0,0,,DelaDe00
552,Bud Dupree,TEN,28,LOLB,11,6,0,0,0,0,1,1,0,0,0,0,3,17,13,4,2,8,,DuprAl00
553,Demetrius Flannigan-Fowles,SFO,25,DB,17,2,,,0,,,,,,,0,0,29,13,16,0,0,,FlanDe00
554,Jaylinn Hawkins,ATL,24,S,14,4,2,11,0,11,3,,,,,0,0,24,13,11,1,0,,HawkJa00
555,Clay Johnston,2TM,25,LB,13,1,,,0,,,1,0,0,0,0,0,27,13,14,0,0,,JohnCl00
556,Christian Jones,CHI,30,LB,17,1,,,0,,,,,,,0,0,24,13,11,0,0,,JoneCh05
557,Kelvin Joseph,DAL,21,DB,10,2,0,0,0,0,2,0,0,1,7,0,0,16,13,3,1,0,,JoseKe02
558,Nick Kwiatkoski,LVR,28,LB,8,0,,,0,,,1,0,0,0,0,0,21,13,8,1,0,,KwiaNi00
559,C.J. Moore,DET,26,DB,17,1,1,21,0,21,1,,,,,0,0,22,13,9,0,1,,MoorCJ01
560,Anthony Nelson,TAM,24,DE,17,2,0,0,0,0,1,0,0,1,0,0,5,22,13,9,7,10,,NelsAn01
561,Jacob Phillips,CLE,22,LB,4,1,0,0,0,0,3,,,,,0,1,17,13,4,2,1,,PhilJa01
562,Alton Robinson,SEA,23,DE,16,2,0,0,0,0,1,1,0,0,0,0,1,22,13,9,5,3,,RobiAl03
563,Bravvion Roy,CAR,25,DT,17,2,0,0,0,0,2,,,,,0,0,30,13,17,1,2,,RoyxBr00
564,Montez Sweat,WAS,25,RDE,10,10,,,0,,,3,0,0,0,0,5,24,13,11,3,13,,SweaMo00
565,Roderic Teamer,LVR,24,DB,10,2,0,0,0,0,1,,,,,0,0,18,13,5,0,0,,TeamRo00
566,Tershawn Wharton,KAN,23,DE,17,1,1,0,0,0,1,2,0,0,0,0,2,29,13,16,0,2,,WharTe00
567,Shawn Williams,ATL,30,DB,6,2,,,0,,,,,,,0,0,23,13,10,0,0,,WillSh02
568,Ronald Blair,NYJ,28,DE,8,3,,,0,,,0,0,1,0,0,1,28,12,16,4,4,,BlaiRo00
569,Jonathan Bostic,WAS,30,RLB,4,4,,,0,,,,,,,0,0,22,12,10,1,0,,BostJo00
570,Marlon Davidson,ATL,23,DE,11,1,1,3,1,3,1,0,0,1,0,0,1,21,12,9,1,1,,DaviMa01
571,Carl Davis,NWE,29,DT,17,4,,,0,,,,,,,0,1,19,12,7,1,1,,DaviCa01
572,Raekwon Davis,MIA,24,LDT,14,14,,,0,,,,,,,0,0.5,28,12,16,1,1,,DaviRa03
573,Ashton Dulin,IND,24,WR,17,1,,,0,,,0,0,3,0,1,0,17,12,5,0,0,,DuliAs00
574,Troy Dye,MIN,25,LB,17,1,,,0,,,,,,,0,0,20,12,8,0,0,,DyexTr00
575,Matthias Farley,TEN,29,DB,17,0,,,0,,,1,0,1,-1,0,0,16,12,4,0,0,,FarlMa00
576,Tre Herndon,JAX,25,DB,9,3,,,0,,,,,,,0,0,17,12,5,1,0,,HernTr00
577,Melvin Ingram,2TM,32,DE/LDE,15,7,0,0,0,0,1,1,0,0,0,0,2,25,12,13,4,11,,IngrMe00
578,Justin Layne,PIT,23,DB,17,0,,,0,,,0,0,1,0,0,0,16,12,4,0,0,,LaynJu00
579,Deommodore Lenoir,SFO,22,DB,13,2,0,0,0,0,2,,,,,0,0,17,12,5,1,0,,LenoDe00
580,Tyler Matakevich,BUF,29,LB,17,0,1,15,0,15,1,,,,,0,0,19,12,7,0,0,,MataTy00
581,Ifeatu Melifonwu,DET,22,DB,7,4,0,0,0,0,3,0,0,2,0,0,0,15,12,3,0,0,,MeliIf00
582,Rashaan Melvin,CAR,32,DB,10,2,,,0,,,,,,,0,0,16,12,4,1,0,,MelvRa00
583,Sharrod Neasman,NYJ,30,DB,11,1,1,13,0,13,3,,,,,0,0,14,12,2,2,0,,NeasSh00
584,David Onyemata,NOR,29,RDT,11,11,,,0,,,0,0,1,-6,0,2,34,12,22,2,10,,OnyeDa00
585,Michael Pierce,MIN,29,LDT,8,8,,,0,,,1,0,0,0,0,3,20,12,8,3,4,,PierMi00
586,Bobby Price,DET,23,DB,15,2,0,0,0,0,3,,,,,0,0,18,12,6,0,0,,PricBo00
587,Christian Ringo,NOR,29,DE,14,4,,,0,,,1,0,1,0,0,0,26,12,14,2,3,,RingCh00
588,Kenny Robinson Jr.,CAR,22,S,10,1,,,0,,,,,,,0,0,17,12,5,0,0,,RobiKe02
589,Danny Shelton,NYG,28,NT,13,0,,,0,,,,,,,0,0.5,31,12,19,1,1,,ShelDa01
590,Shamar Stephen,DEN,30,DT,17,0,0,0,0,0,2,,,,,0,0,34,12,22,0,3,,StepSh00
591,K'Von Wallace,PHI,24,S,13,3,,,0,,,,,,,0,0,15,12,3,0,0,,WallKV00
592,Ricardo Allen,CIN,30,DB,14,1,,,0,,,,,,,0,0,15,11,4,0,0,,AlleRi00
593,Boogie Basham,BUF,24,DE,8,0,,,0,,,,,,,0,2.5,18,11,7,4,3,,BashCa00
594,Xavier Crawford,CHI,26,DB,13,2,,,0,,,,,,,0,0,15,11,4,0,0,,CrawXa00
595,Michael Danna,KAN,24,LDE/RDE,17,6,0,0,0,0,1,2,0,0,0,0,3,26,11,15,3,10,,DannMi00
596,Kyler Fackrell,LAC,30,LB,13,1,0,0,0,0,1,1,0,1,0,0,3,17,11,6,4,4,,FackKy00
597,Ulysees Gilbert,PIT,24,LB,17,0,,,0,,,,,,,0,0,15,11,4,0,0,,GilbUl00
598,Carl Granderson,NOR,25,DE,15,3,,,0,,,,,,,0,3,25,11,14,5,8,,GranCa01
599,Tarron Jackson,PHI,23,DE,17,0,,,0,,,1,0,0,0,0,1,18,11,7,2,1,,JackTa02
600,Jaleel Johnson,HOU,27,DT,12,0,,,0,,,0,0,1,0,0,0,23,11,12,2,1,,JohnJa09
601,Patrick Johnson,PHI,23,DE,17,2,,,0,,,,,,,0,0,17,11,6,1,0,,JohnPa02
602,Arden Key,SFO,25,DE,17,0,0,0,0,0,1,,,,,0,6.5,22,11,11,5,17,,KeyxAr00
603,Elijah Lee,CLE,25,LB,16,0,,,0,,,,,,,0,0,15,11,4,0,0,,LeexEl00
604,Star Lotulelei,BUF,32,RDT,11,8,,,0,,,,,,,0,3,17,11,6,4,3,,LotuSt00
605,Jacob Martin,HOU,26,LDE,17,14,0,0,0,0,3,2,0,0,0,0,4,23,11,12,5,6,1,MartJa02
606,Blake Martinez,NYG,27,LB,3,3,,,0,,,,,,,0,0,23,11,12,1,0,,MartBl01
607,Pernell McPhee,BAL,33,DE,10,0,,,0,,,,,,,0,1,14,11,3,2,3,,McPhPe00
608,Del'Shawn Phillips,NYJ,25,LB,17,1,,,0,,,0,0,1,34,0,1,31,11,20,2,1,,PhilDe00
609,Robert Rochell,LAR,23,LCB,11,5,1,1,0,1,4,0,0,1,0,0,0,14,11,3,0,0,,RochRo00
610,Richard Sherman,TAM,33,DB,5,3,1,0,0,0,1,0,0,1,4,0,0,11,11,0,0,0,,SherRi00
611,Buster Skrine,2TM,32,DB,7,3,1,17,0,17,3,,,,,0,0,17,11,6,0,0,,SkriBu00
612,James Smith-Williams,WAS,24,RDE,14,6,0,0,0,0,1,,,,,0,2.5,30,11,19,4,5,,SmitJa08
613,Taylor Stallworth,IND,26,DT,16,1,0,0,0,0,1,,,,,0,3,16,11,5,4,12,,StalTa00
614,Armani Watts,KAN,25,DB,16,0,,,0,,,0,0,1,0,0,0,19,11,8,1,0,,WattAr00
615,Trae Waynes,CIN,29,DB,5,4,0,0,0,0,1,,,,,0,0,12,11,1,0,0,,WaynTr00
616,Kenny Willekes,MIN,24,DE,6,0,0,0,0,0,1,,,,,0,2.5,18,11,7,2,7,,WillKe06
617,Avery Williams,ATL,23,DB,15,1,0,0,0,0,1,1,1,2,0,0,0,22,11,11,0,3,,WillAv02
618,Jarrod Wilson,2TM,27,DB,9,3,,,0,,,,,,,0,1,16,11,5,2,3,,WilsJa00
619,Jahleel Addae,IND,31,DB,9,1,,,0,,,,,,,0,0,15,10,5,0,0,,AddaJa00
620,Taven Bryan,JAX,25,DT,15,0,,,0,,,,,,,0,2,15,10,5,4,8,,BryaTa00
621,Adrian Colbert,2TM,28,DB,6,3,,,0,,,,,,,0,0,16,10,6,0,0,,ColbAd00
622,Dylan Cole,TEN,27,LB,9,0,0,0,0,0,1,1,0,0,0,0,0,16,10,6,1,1,,ColeDy00
623,Tyeler Davison,ATL,29,NT,12,11,,,0,,,,,,,0,0,30,10,20,3,0,,DaviTy01
624,Tyrel Dodson,BUF,23,LB,16,0,,,0,,,,,,,0,0,15,10,5,0,0,,DodsTy01
625,Jordan Elliott,CLE,24,DT,16,3,0,0,0,0,1,,,,,0,0.5,26,10,16,0,4,,ElliJo02
626,Dre Greenlaw,SFO,24,LB,3,2,1,39,1,39,1,,,,,0,0,21,10,11,0,1,,GreeDr00
627,Everson Griffen,MIN,34,RDE,9,6,,,0,,,1,0,0,0,0,5,15,10,5,4,10,,GrifEv99
628,Jeff Heath,NOR,30,DB,16,0,,,0,,,,,,,0,1,12,10,2,1,1,,HeatJe00
629,John Jenkins,MIA,32,DT,7,2,,,0,,,,,,,0,0,16,10,6,0,0,,JenkJo00
630,Josh Jones,2TM,27,DB,10,1,0,0,0,0,1,,,,,0,0,16,10,6,0,0,,JoneJo06
631,Kingsley Keke,GNB,25,RDE,12,8,0,0,0,0,3,1,0,0,0,0,2.5,23,10,13,1,4,,KekeKi00
632,Tyquan Lewis,IND,26,DE,8,2,1,8,0,8,2,0,1,0,0,0,2.5,14,10,4,3,6,,LewiTy00
633,Jason McCourty,MIA,34,DB,7,4,0,0,0,0,2,,,,,0,0,21,10,11,0,0,,McCoJa99
634,Takkarist McKinley,CLE,26,DE,11,2,,,0,,,1,0,0,0,0,2.5,18,10,8,3,8,,McKiTa00
635,Jonathan Owens,HOU,26,DB,7,2,1,7,0,7,1,0,0,1,6,0,0,18,10,8,0,0,,OwenJo01
636,Corey Peters,ARI,33,NT,14,11,0,0,0,0,1,0,0,1,4,0,0,24,10,14,3,0,,PeteCo00
637,Jason Pinnock,NYJ,22,CB,12,2,0,0,0,0,1,2,0,0,0,0,0,16,10,6,0,0,,PinnJa01
638,Jon Rhattigan,SEA,22,LB,14,0,,,0,,,0,0,1,0,0,0,10,10,0,0,0,,RhatJo00
639,Hassan Ridgeway,PHI,27,DT,17,1,,,0,,,1,0,0,0,0,2,20,10,10,1,5,,RidgHa00
640,Isaac Rochell,IND,26,DT,12,0,,,0,,,,,,,0,0,17,10,7,0,3,,RochIs00
641,Anthony Rush,2TM,25,DT/NT,12,6,,,0,,,1,0,0,0,0,0,19,10,9,1,1,,RushAn00
642,Chapelle Russell,JAX,24,LB,16,1,,,0,,,,,,,0,0,18,10,8,0,0,,RussCh00
643,Teair Tart,TEN,24,NT,11,10,,,0,,,,,,,0,0,16,10,6,2,1,,TartTe00
644,Khyiris Tonga,CHI,25,DT,15,2,,,0,,,0,0,1,0,0,0,24,10,14,1,0,,TongKh00
645,Josh Uche,NWE,23,LB,12,0,,,0,,,0,0,1,0,0,3,12,10,2,3,4,,UcheJo00
646,Jihad Ward,JAX,27,DE,17,1,,,0,,,,,,,0,2,32,10,22,3,7,,WardJi02
647,Derek Watt,PIT,29,RB,17,4,,,0,,,,,,,0,0,14,10,4,0,0,,WattDe00
648,J.J. Watt,ARI,32,RDE,7,7,0,0,0,0,2,1,0,0,0,0,1,16,10,6,5,10,,WattJ.00
649,Jaire Alexander,GNB,24,DB,4,4,1,30,0,30,3,,,,,0,0,13,9,4,0,0,,AlexJa00
650,Nick Bellore,SEA,32,LB,17,0,,,0,,,1,0,0,0,0,0,15,9,6,0,0,,BellNi01
651,Justin Bethel,NWE,31,DB,17,0,0,0,0,0,1,1,0,0,0,0,0,12,9,3,0,0,,BethJu00
652,Brandon Bolden,NWE,31,RB,17,1,,,0,,,0,1,0,0,0,0,11,9,2,0,0,,BoldBr00
653,Tre Brown,SEA,24,DB,5,3,0,0,0,0,1,,,,,0,0,10,9,1,0,0,,BrowTr03
654,Adam Butler,MIA,27,DT,17,1,0,0,0,0,3,,,,,0,2,17,9,8,2,5,,ButlAd00
655,Bradley Chubb,DEN,25,LOLB,7,7,1,21,0,21,2,,,,,0,0,21,9,12,1,4,,ChubBr00
656,Cody Davis,NWE,32,DB,17,0,,,0,,,,,,,0,0,15,9,6,0,0,,DaviCo02
657,Andrew Dowell,NOR,25,LB,16,0,,,0,,,,,,,0,0,15,9,6,0,0,,DoweAn00
658,Samuel Eguavoen,MIA,28,LB,17,0,,,0,,,0,0,1,0,1,0.5,16,9,7,0,7,,EguaSa00
659,Kaden Elliss,NOR,26,LB,13,1,,,0,,,0,0,1,0,0,1,17,9,8,1,3,,ElliKa00
660,Marquis Haynes,CAR,28,LB,17,0,0,0,0,0,1,,,,,0,3,20,9,11,3,5,,HaynMa01
661,Mack Hollins,MIA,28,WR,17,3,,,0,,,,,,,0,0,11,9,2,0,0,,HollMa00
662,Joe Jackson,CLE,25,DE,12,0,,,0,,,,,,,0,1.5,16,9,7,3,3,,JackJo02
663,Tony Jefferson,2TM,29,DB,6,0,0,0,0,0,1,,,,,0,1,18,9,9,1,1,,JeffTo00
664,Jordan Jenkins,HOU,27,LB,11,0,,,0,,,,,,,0,2.5,20,9,11,4,5,,JenkJo01
665,Marcus Kemp,KAN,26,WR,16,0,,,0,,,,,,,0,0,11,9,2,1,0,,KempMa00
666,Miles Killebrew,PIT,28,DB,17,0,,,0,,,,,,,0,0,13,9,4,1,0,,KillMi00
667,Micah Kiser,2TM,26,LB,11,2,,,0,,,,,,,0,0,19,9,10,1,0,,KiseMi00
668,Anthony Levine,BAL,34,DB,17,1,0,0,0,0,1,,,,,0,0,12,9,3,0,0,,LeviAn00
669,Greg Mabin,TEN,27,DB,5,2,0,0,0,0,1,,,,,0,0,10,9,1,0,0,,MabiGr00
670,Whitney Mercilus,2TM,31,DE,10,2,,,0,,,,,,,0,4,17,9,8,5,5,,MercWh00
671,Ogbonnia Okoronkwo,LAR,26,LB,13,0,,,0,,,2,0,0,0,0,2,15,9,6,3,6,,OkorOg00
672,Mike Pennel,ATL,30,DT,10,0,,,0,,,,,,,0,0,21,9,12,0,0,,PennMi00
